gender,cibil_score,job_stability_months,education_level,income_regularity_score,app_session_duration_sec,form_paste_count,form_typing_speed_wpm,linkedin_tenure_months,public_footprint_score,utility_bill_on_time_ratio,avg_monthly_savings_ratio,default_target
0,412,84,0,0.6213982819440369,112,0,23.069507863648997,91,0.9502046963067139,0.5644959360716963,0.19551236942001976,0
0,727,65,0,0.48910608925243404,736,2,44.92193348697493,15,0.6708618157026907,0.6075587625401115,0.027242100284473325,0
1,300,52,0,0.7008476251542632,575,0,48.36920499834981,74,0.14710627026153472,0.8234367153018158,0.4484904188277893,0
0,565,67,1,0.22445469387810393,142,2,72.73311083223375,97,0.9745291700530582,0.7507710109863326,0.33640256043651784,0
0,790,82,2,0.9759130735054107,454,2,52.19049009957486,24,0.11248576133073772,0.45609211798802773,0.39593817811488224,0
0,507,105,1,0.9397671936364564,259,0,34.12976636385112,56,0.7576301518218921,0.9839095111036238,0.23383974223470866,0
0,668,78,0,0.948216130065547,312,1,29.779835620654048,20,0.9005769535492851,0.4296021537753311,0.425948869222884,0
0,605,31,1,0.4920027964669747,316,2,49.01156820007692,4,0.25823039880714166,0.4497637433689983,0.4365202949088452,0
0,311,91,1,0.6255127661272799,184,2,33.82578510965334,74,0.4090214716280276,0.8208316292446802,0.17840911992101105,0
1,644,17,0,0.9633044824460602,194,1,36.47284754789277,8,0.6051064064849742,0.824810883658494,0.1884274541964664,0
1,764,55,2,0.9218768451420694,211,2,33.77810826076137,10,0.7118283572604667,0.4113613199360632,0.2541203543437001,0
1,793,110,1,0.8321955807209178,268,4,40.071198295522194,64,0.8846882810151349,0.7856523396781587,0.02112174752106083,0
1,667,93,2,0.525865271878074,678,0,56.04183498564939,62,0.7849634237904753,0.4199560088658739,0.497884148482233,0
0,719,36,1,0.6514713785457388,368,1,15.152433103107178,25,0.426998029437044,0.9764619963340162,0.17959061699666207,0
1,470,101,1,0.8343299793733181,541,2,64.41974886481037,73,0.8395478306080015,0.8176855562997613,0.235421656678363,0
1,433,26,0,0.4184095964320254,295,2,41.93795733765358,18,0.9694690489783119,0.5119468607925709,0.3773785390673256,0
1,726,53,1,0.701159494582489,216,2,35.488764781709946,15,0.30428756311747246,0.49486287289625147,0.14875675046268577,0
0,324,17,0,0.8623474598814855,69,0,58.3164038351196,55,0.16668603410898647,0.7417973816322454,0.10081571177718068,0
0,829,86,2,0.7659638333863212,851,0,41.90624835829871,67,0.4839577587477064,0.7801112353819595,0.06372506049087362,0
0,489,25,1,0.5835845049528006,522,1,29.29715730065393,77,0.8932573935617958,0.8987425779230431,0.2640086545406384,0
0,440,2,2,0.6676866876441268,708,1,22.17249641323971,29,0.23526235439127527,0.941992689528137,0.0027491437513777472,0
1,614,119,1,0.9909404345166353,420,2,55.4316710458883,6,0.897218369093809,0.635520066434924,0.35476034550191465,0
1,743,86,2,0.6815902357177681,289,1,56.396061915873204,11,0.99299172136255,0.9064509054228937,0.23069475023455183,0
1,618,5,0,0.828494203214915,684,1,38.80427266747762,23,0.14860200779484073,0.7254280211900404,0.2659114128240147,0
1,740,4,1,0.7812838115021301,745,4,64.8198729206996,21,0.5457307364699355,0.6823492843612118,0.1316023244461738,0
1,391,36,1,0.7611924924234905,205,1,45.5374641662149,46,0.3959969452419252,0.8193823876346727,0.08912652749428124,0
1,478,6,1,0.7730952440912349,803,0,64.92007328657222,29,0.4543118694381799,0.4619169768067923,0.34999483562370465,0
1,355,116,1,0.5635278010251712,793,1,30.6394855242576,59,0.5064712771116777,0.5592319034395076,0.10513676681318201,0
0,454,21,0,0.5793281396145002,358,1,28.80305781175639,38,0.7657335608060708,0.890057611246833,0.39004297920873826,0
0,410,77,0,0.5742901898886259,229,1,37.295260444784894,19,0.6321697328540586,0.7024473030024454,0.10183625975587068,0
0,436,118,2,0.2266036857700865,740,1,39.00653446409943,25,0.9650809793951023,0.9448260618892563,0.30634155152737436,0
1,531,101,1,0.3928522642658588,225,0,62.26630290468016,48,0.3994881393155807,0.45322224032974656,0.321936032032054,0
1,767,119,0,0.32365120531990627,855,2,49.400146350683606,68,0.5873536742344685,0.5880476865880271,0.2528227955107502,0
0,780,89,1,0.9091560091178059,618,0,33.611359771102144,41,0.8319956778403274,0.613329935682422,0.4983953826369813,0
1,367,26,2,0.4199754931623592,560,1,45.16738367435358,5,0.4357255752943122,0.6536321936338925,0.18792150562638127,0
0,548,55,0,0.3107541075724323,91,2,38.57922323777126,52,0.5187692805498186,0.992092030938549,0.4416605725777475,0
1,622,39,2,0.295813545528708,356,1,32.94362828504978,33,0.7164770974167041,0.586397628440921,0.08461409616915533,0
0,817,84,2,0.759991867641727,310,3,43.80387352653505,68,0.8746697967438758,0.7112094717792601,0.1686054362269031,0
0,731,33,2,0.20486664873196744,791,1,42.13715834261897,9,0.47411332338144585,0.7216427943226011,0.07268356044856883,0
1,786,14,2,0.5770435214052065,256,2,33.51482073023637,27,0.5787554249320661,0.86247876316442,0.30181226067530814,0
0,728,56,1,0.29509688447855703,668,1,33.35453967806167,2,0.977610056761755,0.7107213964514847,0.31912865007117347,0
0,568,100,1,0.8797307021087242,87,3,57.21894864884682,76,0.13822224575230363,0.7634424403723064,0.22675199225650616,0
0,836,81,0,0.9667602851619665,506,2,51.351237831377674,47,0.5034058449935901,0.851996830456547,0.36008052482600383,0
1,447,21,0,0.967003692971923,405,3,59.15503094410447,65,0.6723836660162804,0.4606792028079672,0.4338262272539963,0
1,417,46,1,0.5535712871574154,745,1,40.74372355767435,34,0.10758471180591264,0.9780832741149816,0.3882796550554729,0
0,666,16,1,0.7156118595478371,272,1,28.683964198150818,51,0.6371078514097731,0.9077825056476688,0.12083117846228064,0
1,365,110,0,0.6797633092085957,396,4,36.39146794433735,61,0.15057995919670808,0.6332635681738642,0.16019962750873934,0
1,669,16,1,0.4800311211087624,873,0,60.40971008955007,51,0.871802556983365,0.8370505534442461,0.19013827702286012,0
0,474,84,0,0.555251593136425,529,1,20.9939340220506,46,0.8263774859577093,0.857395062645248,0.10188312976599995,0
0,794,29,2,0.2514589577866286,867,1,66.67066326785067,53,0.12902962311873664,0.9101478696493941,0.18061811828570923,0
0,413,92,0,0.8365592261371899,281,2,28.34760534531996,27,0.1439236221016385,0.5129900950804313,0.1190228384301576,0
0,410,8,1,0.39264280972369525,351,0,56.695147739143316,22,0.7782525384054422,0.8222216515862815,0.49786392772933413,0
1,738,88,1,0.5684218649091011,405,1,29.69312176186697,86,0.4325904033204794,0.4200043183157702,0.3916251701942032,0
0,446,3,0,0.5844965868933152,438,1,36.07247925139437,34,0.6175232091444923,0.4693474744323288,0.43000853500555325,0
1,334,89,2,0.6485693913210546,740,2,14.137844512434718,31,0.34329544278884555,0.8656401762793022,0.4610734484253304,0
1,608,19,1,0.854301310310472,517,3,72.80697841537194,1,0.2556719884936898,0.8878018023290557,0.3325004957991622,0
0,837,97,1,0.7535048369469999,372,0,53.62246125072961,15,0.3664694057928054,0.7554618712747387,0.08798828379428231,0
1,313,66,0,0.7304504393033537,269,0,54.505477730437654,15,0.3220423302015893,0.7490115845103383,0.3792630347377713,0
0,673,79,1,0.6213963966439519,168,1,37.606982659921435,50,0.503476694415401,0.8497068570207578,0.007805733313592633,0
1,727,86,0,0.276764603957272,151,2,31.038684746251793,66,0.7720085487589176,0.9436508932532209,0.05661521960532945,0
1,532,74,1,0.5216067773206892,449,0,56.64795910856681,91,0.598716467134261,0.6526691025205779,0.014792229156748882,0
1,739,82,1,0.9658534810324417,590,1,26.953131123768195,92,0.6482604771457466,0.46889267116440897,0.06772255814056427,0
1,801,22,2,0.996438460230602,333,1,42.49309709641196,53,0.5230707368122759,0.9033996306563729,0.3760021198205723,0
0,574,46,1,0.7843985168807346,144,0,26.239048253119226,19,0.3922602761825347,0.6049864875824518,0.4427402842660716,0
1,375,113,0,0.382011970459716,372,1,46.85922669877999,99,0.22915794282443913,0.4802714639263542,0.1394201402309142,0
1,738,91,0,0.2815125168027168,280,2,16.246308532930737,32,0.4191089132026009,0.7687698400856988,0.05956359829254643,0
1,588,13,1,0.5318114872369595,36,3,22.791318399584593,85,0.6986787545924786,0.7468503551270138,0.1364798443282053,0
1,839,33,0,0.8852575218874685,760,1,32.10270818501426,7,0.7603996806314384,0.6845477239014333,0.32355687622150237,0
1,552,5,0,0.7774913919160005,618,2,54.2212961115798,23,0.5222633895173922,0.9158783465482954,0.17510152013980407,0
0,425,90,2,0.9071137900328841,208,2,37.03023433107103,52,0.6804975471247411,0.5633355012420207,0.48057301206644487,0
0,476,77,0,0.6926210517581218,174,2,59.75397484672054,63,0.28948697369582704,0.4079411591706281,0.06548939821821037,0
1,336,27,2,0.3042626916717539,445,3,67.51047416489197,57,0.8740596886515607,0.59408123136532,0.49517126189720684,1
0,709,78,0,0.2918367735985313,695,0,40.3703530546756,36,0.8793428056087822,0.4058235762412773,0.006225845723904999,0
1,426,24,2,0.23840184210410342,150,3,22.823288695937535,83,0.38829513454527287,0.7261547265381036,0.22584648286449066,1
1,782,67,1,0.6536639764588248,153,2,59.48519934414072,11,0.5929410153654345,0.6269489757159088,0.12590588659030455,0
0,467,111,1,0.39430898929983127,179,2,21.876507422176978,83,0.6459958255736973,0.8883656445142516,0.28314273456250716,0
0,593,115,0,0.7875069130839605,426,4,31.4510444234177,83,0.525187034906176,0.8785512114944904,0.04827541599053603,0
1,642,63,2,0.748999948686006,410,2,19.484035936104195,3,0.9200279382020085,0.6607830959791983,0.43791143756451456,0
0,609,113,2,0.4544885939266536,809,0,59.44747088031514,93,0.7657452521138639,0.5298911641514938,0.06826320020564852,0
1,827,94,1,0.34144133317125147,868,1,53.581285238316354,30,0.7052594433478594,0.6534579195653782,0.2936946662197257,0
0,839,99,1,0.281920279836801,30,1,69.27428587436415,85,0.5680838993821365,0.7847906395261776,0.016673431527271576,0
1,718,48,1,0.7898522190504778,702,0,38.38116585734896,78,0.1763625969448681,0.5141235889437444,0.15549604857020488,0
0,743,63,0,0.5603527963407466,273,5,32.64037262383825,37,0.1970392398580869,0.8638279693421818,0.07486145113837245,0
1,535,78,1,0.45882393134251115,427,2,37.127840484945594,36,0.3691079760196173,0.5983361262611643,0.4889233228725169,0
1,738,12,2,0.8853224126450498,280,2,25.00843837605342,91,0.29037004153202206,0.9593061969504455,0.006010683815204476,0
1,513,28,1,0.6748905732555073,605,0,66.42977670943343,74,0.9572778747171948,0.7071223181647648,0.17619767025648048,0
0,384,44,0,0.6144018691172676,328,5,95.6495086294092,13,0.46883126678655884,0.9082759204778333,0.15138803866812517,1
1,384,93,1,0.7947033319804926,789,3,34.14282303184438,74,0.8889448947928767,0.7695355481779615,0.32868679579087656,0
1,788,43,1,0.8524665121882307,326,4,53.89047121362347,72,0.8362717152996083,0.7327611062672426,0.028188983373522547,0
0,364,17,0,0.7488585243381756,529,0,42.66766311791413,23,0.8313132454633855,0.8092780800910674,0.405308885838631,0
0,363,40,0,0.5520050548794821,144,2,51.626106422527364,9,0.2941367726321664,0.8868946742246564,0.23326189835340783,0
0,642,49,0,0.5034390341377499,836,0,60.895480287062085,37,0.5025896317007339,0.7867045026458417,0.2263862853806476,0
1,651,85,1,0.8173319506181618,30,0,27.853629467484478,42,0.3861567924824255,0.8783444123150215,0.11339494019103441,0
1,457,57,0,0.6143257285122289,582,1,37.82114172554111,36,0.9733699034550278,0.5142790986757078,0.24502338365157839,0
1,790,87,1,0.7635088628139011,714,1,63.04733339905026,41,0.889069871166103,0.5665099242248807,0.1819467276676785,0
0,762,84,1,0.9123190312644416,629,2,52.6325234181121,31,0.32493129487578376,0.537833692952384,0.12256821812613444,0
0,524,64,1,0.9327125077893625,511,1,49.90979614091834,83,0.3821683247291454,0.8789819126887455,0.08433346921073015,0
1,612,75,2,0.42217251139245815,639,2,52.645257611193244,13,0.5760183138200421,0.4516771353142455,0.3641677839367557,0
1,765,57,0,0.3503119602180113,629,0,54.11837263824803,3,0.3507452066182444,0.8775179184650368,0.07102148667165309,0
1,387,98,1,0.4090298882694703,792,1,62.366451281056825,23,0.8420769699282201,0.6334253798887131,0.08399099807044358,0
0,602,74,2,0.8010974164284022,539,1,56.30660457493829,95,0.8373081501143301,0.4477042972104373,0.28853567363164606,0
1,734,74,0,0.4960464288369282,364,1,44.239099852543816,9,0.7519063940463389,0.6546557569158774,0.11303875366111871,0
0,434,107,0,0.3387114246730638,494,1,50.295545753476,15,0.7203791842804388,0.5803013803203108,0.2296882284219363,0
0,349,70,2,0.27870839400557545,170,3,43.988565054858746,38,0.5925713567454474,0.7551713096695898,0.2764586764032232,0
1,731,100,2,0.4618505510637503,612,3,33.80784444692445,95,0.4124010313974855,0.6835159798562878,0.13721487849091552,0
1,639,88,1,0.30890915228040905,166,2,44.22558821967499,17,0.8532446074959181,0.5780664346530101,0.17177712543475038,0
1,646,76,0,0.3250988900266456,640,0,43.29284171520913,24,0.8729489541265951,0.9173595666433093,0.1051034135261727,0
0,646,43,1,0.7471071787570163,692,5,19.52862063304464,6,0.14455852197775068,0.6440928549073414,0.23021224458114642,0
0,544,119,0,0.21578567653472425,716,0,56.62402439133075,55,0.45875747253167143,0.6824139950810673,0.49619995466870165,0
1,408,23,1,0.2940426093003504,196,0,59.16695168442933,46,0.12396482240520207,0.9079771148514746,0.18135595043414177,0
1,832,27,1,0.8754923929704772,372,0,53.1571335969487,81,0.8555296552296712,0.4534339650064128,0.3266651896217696,0
0,389,58,2,0.8759312680146025,439,0,58.270587295842816,81,0.25938392186983766,0.6339358850666468,0.31794722550966575,0
0,595,109,0,0.46339478301086157,798,3,42.36136296672675,2,0.7064800883348794,0.6417140119170339,0.39324091642457054,0
0,411,37,1,0.27036240669498324,765,3,37.288888330492014,0,0.421638235924933,0.69749539309401,0.35595921862521607,1
1,476,6,0,0.7639762670457648,871,0,59.23358055595081,32,0.8344589079089485,0.4636723554156432,0.0058898669860085184,0
0,642,65,1,0.4881053502190995,94,2,29.118248386121884,70,0.5587182102283881,0.46159607274973086,0.15460854625183618,0
0,400,6,1,0.23637170176394068,610,1,28.59839361422163,73,0.39196173200640116,0.6498495734595495,0.43511673893896025,0
0,700,50,0,0.3262615850398388,96,1,51.72208091110061,58,0.39148360052566644,0.4198174050080367,0.26977510928856235,0
0,327,22,1,0.30977184957121945,462,1,51.3114479653757,71,0.3942345181794201,0.5529906154357811,0.052112043094328486,0
0,836,105,1,0.6712930750621298,79,1,58.95108688953347,31,0.8097212952273727,0.5207060522629382,0.13806844383706451,0
1,357,88,2,0.9184940668828492,343,1,19.343364748077605,86,0.7400040389440061,0.6936317567941448,0.14169305764629087,0
0,797,25,1,0.834457626658766,338,1,43.53386638809751,16,0.3872926966118797,0.4066957343309264,0.4365886771955449,0
1,596,79,2,0.6372128360137841,632,0,28.04449918701862,77,0.5411872800492428,0.8054400701583824,0.2767006355352937,0
0,433,90,1,0.5377241319419841,144,1,57.8294131980347,16,0.16853804697639285,0.9133523842784417,0.3041618104226998,0
1,630,72,0,0.6949413672550919,598,0,65.00623572941275,88,0.8447502415234808,0.8240449109435826,0.18353234530002077,0
1,548,51,1,0.5550501927840648,371,0,52.567435152829596,20,0.33935932849937134,0.8908469016172,0.030155192012199405,0
1,849,88,1,0.39687929806105277,559,2,36.63228217119845,54,0.9003026276548272,0.785989842278912,0.037624141498389274,0
1,374,48,1,0.7433579642818238,813,0,33.77122270990059,5,0.6371170237116335,0.7044202206334851,0.2101912708138804,0
0,467,102,1,0.8985951565930568,671,1,38.822571040129475,83,0.6110381459944382,0.5314129583858005,0.08874693920479781,0
0,802,70,1,0.49829626454468845,524,3,32.38313411741564,48,0.24644686808279942,0.5677758086097184,0.052131279767197725,0
1,654,118,0,0.8732307741530696,298,3,42.611382764820625,83,0.1625818236310148,0.5906248022317107,0.13112177241558964,0
1,524,99,0,0.5448656371867924,109,2,33.73701874315425,25,0.5973549228836441,0.42281060167989026,0.3710231803003383,0
1,830,106,1,0.5210687544795408,485,1,24.275263353104453,31,0.5211902109297016,0.9478532628471401,0.03650915219856471,0
1,445,65,1,0.22265948603762215,328,3,50.70969641917739,71,0.20771473021953635,0.9401816215800244,0.224112954618923,0
1,540,60,1,0.7562231210939283,851,0,51.867360318759985,43,0.852028950266368,0.46466670971797314,0.4130435797820143,0
1,643,46,1,0.8460020200910583,231,0,70.49129988602536,58,0.47551610725814353,0.734016139330032,0.1339624075702644,0
0,334,36,0,0.7308455356468488,532,3,38.502093759986174,28,0.3344120203517983,0.6805847765223014,0.15093710761520623,0
1,300,58,1,0.32108876111355483,766,3,16.646930150266062,16,0.8094448838317495,0.8100483982251971,0.4421036393020015,0
1,452,76,1,0.2826347740421145,700,3,57.22952133990306,17,0.9217577410992432,0.7618105963230006,0.3250017901318798,0
0,728,38,1,0.6582870012948316,745,5,58.91634382271293,39,0.37536643287013616,0.4745930807075985,0.3988560475669068,0
1,807,11,1,0.5212130033476816,678,2,62.13002457123524,62,0.7983548968614825,0.7960465869770774,0.14460210827191783,0
0,425,12,1,0.5432782267884717,514,0,67.06986505073941,81,0.6872676913076621,0.7653233823736225,0.49838976210467983,0
1,790,42,1,0.9742401973944061,614,2,67.28296093526755,74,0.9907550053786826,0.7187341827842834,0.07044818495498867,0
0,781,114,2,0.7791381369544523,589,0,30.34835328250167,44,0.28359343667010484,0.6414437599439361,0.48096854380214266,0
1,644,39,1,0.5294301913662054,47,3,68.22116332246296,75,0.964611095055809,0.9729525964318986,0.45104955957584325,0
1,520,71,1,0.21527942387337193,507,0,40.07947042771691,78,0.38374485103890077,0.9096637367866696,0.2759473245526045,0
0,324,11,1,0.22727655828261623,517,1,56.976552418254755,89,0.47075886826387503,0.7510509849519522,0.29264823997857364,0
1,827,36,1,0.7478429565166851,808,0,48.89239081546269,2,0.42294323273098133,0.4038266951605699,0.38752393923863976,0
1,481,52,1,0.8701910076142112,475,0,30.408763434798235,2,0.3416056273795383,0.6592739453018639,0.15339105309603024,0
1,798,31,1,0.766162103639747,369,0,62.40537521184743,37,0.7239003232872642,0.8202038371300594,0.2637348910272579,0
0,341,33,1,0.5247102020837804,560,0,38.15847726425332,98,0.6302307886532601,0.4703765408616954,0.4511878968647523,0
0,780,13,0,0.22490859034445565,641,1,72.8816164285898,72,0.37512275112288684,0.6439297699430454,0.034124518617430544,0
0,738,18,2,0.9739213041881838,145,2,33.55135202008828,39,0.21899121086644868,0.5150351343715829,0.4527643346786097,0
1,701,41,1,0.9890688497264695,887,4,29.93323287923297,67,0.38563807395988614,0.6028857922892906,0.3643889696446237,0
1,845,58,1,0.639491641155415,103,2,35.05694085556397,53,0.44310818051546486,0.41600152241189386,0.38492241446973374,0
1,644,56,1,0.25653677175608447,821,3,67.42801911643197,19,0.4425880988089631,0.4760394293589396,0.03235905151688301,1
1,344,24,0,0.6327780047315735,298,2,21.492000953592438,14,0.4215335803863314,0.6728541100835563,0.09387833445248855,0
1,320,73,0,0.9138707761766467,666,4,58.695997041540856,92,0.1438502556008232,0.9389139526214682,0.46263089966620413,0
1,369,31,0,0.7439884081025709,145,4,72.48540764047416,4,0.5176297971113653,0.6943489729605163,0.06202572423656666,0
0,347,55,1,0.7759913848261795,715,1,42.459274148121345,38,0.8525872875207763,0.6718464812247305,0.315591427789168,0
1,790,105,2,0.26797586994579947,722,0,39.103704243109796,39,0.26232966267266666,0.8725416357828935,0.391346274846269,0
0,586,10,1,0.28520930962544117,767,1,46.19843929444572,6,0.23109160908470747,0.5606980461615735,0.11564101225228973,0
1,309,60,1,0.30187902110070824,698,1,28.163862572977347,71,0.5246659497203301,0.45704124953491365,0.3493951056423886,0
1,841,2,1,0.9235014669287942,193,2,84.72396349353392,95,0.4335427109350103,0.5257435722020075,0.03278825664762053,0
1,573,102,0,0.6206797090110507,612,0,55.04715644505217,99,0.6051525766421958,0.8747805021695695,0.2493842015213214,0
0,680,15,0,0.833260077114393,251,1,26.6922607186735,32,0.9523668786966903,0.8062287550561709,0.1672165588748457,0
0,628,3,1,0.2922330079068802,155,0,32.89218645995742,36,0.7847976252995242,0.45491990935242155,0.32287100867934776,0
0,778,43,2,0.942114164406876,686,1,47.68700685364485,31,0.718352337863168,0.8002558961700699,0.444502423035548,0
0,314,31,1,0.8569136731977682,205,0,25.58364741152539,42,0.4743432499543109,0.9589308909306251,0.06274545906166079,0
0,815,70,1,0.37981131582028493,693,1,22.435183603684155,62,0.3586238527434714,0.4269729736008137,0.2251538262361139,0
1,490,67,2,0.8993457866351628,723,1,49.4065212146916,35,0.5862376929662928,0.7698508575507014,0.21159690325175656,0
1,467,56,0,0.41075420751744746,404,1,60.08997509449023,97,0.896899174895154,0.6274987418697472,0.16189761919696072,0
0,820,63,1,0.3642719034712452,888,0,58.728329437566316,48,0.8890682594602344,0.7006188754081033,0.24008338275034974,0
0,436,75,1,0.4113951494497699,527,2,44.103936452805236,24,0.5009634538742954,0.7169072895872126,0.44036423892448323,0
0,453,15,1,0.9279640506180875,114,1,40.88235888565846,95,0.32159831791288296,0.8626276584804123,0.48683096688292465,0
1,687,109,0,0.9324735884118958,412,0,45.77505283350651,65,0.30281000522578816,0.7342075118637633,0.0014214436919251505,0
1,508,116,1,0.46319661975037507,662,0,59.88190558135591,8,0.13058957508343794,0.7558513768750659,0.36951577155656307,0
1,571,92,1,0.7643473480756411,670,1,26.148479783107373,92,0.8583978216663518,0.5997471062630857,0.3075406001565104,0
1,442,10,0,0.7405962041313467,492,1,33.33873536701212,17,0.33835423044995916,0.4755671786705653,0.4972560735931726,0
1,368,38,1,0.8452501057043227,480,1,39.33351039911415,21,0.42309922690555,0.8096394000530993,0.044965697944334804,0
1,546,47,0,0.43720760011370485,547,2,41.366409814813984,98,0.828294526840658,0.400289284287071,0.4056731507888515,0
0,560,57,2,0.6081108335283215,875,1,44.18293624353433,14,0.2080216465956194,0.5972303016942215,0.4669640897276496,0
1,378,50,1,0.7341391608066294,724,1,44.6264597045577,6,0.5151106709328696,0.5308263726547959,0.4560578159614086,0
0,824,114,2,0.22100545504792485,579,0,55.11037066244719,12,0.2101072419291996,0.6331200644536765,0.2802863521089076,0
1,629,71,1,0.5013909962647638,145,2,18.55775666735676,35,0.49766371256019215,0.5867608162382953,0.1637780725083588,0
0,488,15,0,0.7567106861428552,643,0,20.97839921283198,15,0.1424256162658595,0.8225302478513554,0.3199519185154419,0
1,394,18,0,0.40207607449530675,37,1,35.0220844730318,40,0.5658605434121096,0.5561236303518619,0.1530359976116169,0
1,307,82,0,0.9661632856051898,247,2,57.95384033880148,20,0.8161387471642498,0.7364502073524775,0.20613462965019985,0
1,366,116,0,0.22412909720547117,748,0,35.22075331716683,27,0.7086670073120354,0.6734622580347618,0.22286249239592976,0
1,795,105,1,0.9664697500699384,619,2,44.38376641088573,73,0.5582521086196605,0.8806345032013136,0.15097508820729838,0
0,490,88,0,0.37341109440832004,433,1,46.922106345180154,82,0.8458828409342398,0.6568554927172995,0.17091368237201227,0
0,665,2,1,0.239057633540296,596,1,49.74145133190941,16,0.3050091774632737,0.9183256467589378,0.003656559483592281,0
0,820,104,1,0.433979226578846,333,3,68.46862668299501,64,0.8477166564858508,0.40008746056435185,0.14853943188082397,0
0,416,84,1,0.8290258458321802,496,1,55.419662675068686,12,0.3487271316293585,0.7629018131233899,0.2361526870800042,0
1,566,98,1,0.8019536051584426,769,2,59.96194713579338,35,0.42623770708068565,0.40588419612049836,0.08650368510868034,0
0,784,43,1,0.3670723331382337,117,0,43.09805438818941,57,0.21558718149444323,0.8283605940060847,0.4027922884265007,0
1,808,26,2,0.35743210687343957,39,1,67.1025578254488,19,0.191579280725997,0.540953441096925,0.26881851106428767,0
1,597,71,0,0.7140639326436327,337,0,46.074114934008335,51,0.9389003669070219,0.6279887510638776,0.39694033408974133,0
1,463,38,1,0.5664661517405845,463,1,15.67019706256513,5,0.27098042246647963,0.6282625085641023,0.06405171618569566,0
0,675,94,1,0.8338319626647219,831,1,81.87579994241499,22,0.3999665395557529,0.907853451015935,0.41025562887931066,0
1,567,42,1,0.2193062229540429,193,1,45.69273903285412,41,0.5762365290549399,0.4612556565357726,0.47913146359306835,0
1,848,5,1,0.6883294886084569,268,3,52.946587524227574,23,0.4130804193428157,0.8001381720101575,0.17622699301829758,0
1,373,11,1,0.7845376097919008,346,3,28.970858064224974,4,0.8831199550409011,0.9887540975165223,0.1419762022337857,0
1,807,65,1,0.9947088896229352,685,2,77.95679173658195,31,0.9106432871020951,0.4134306574825662,0.32341577141857225,0
1,372,34,1,0.7430253553894774,364,2,33.101191279791735,45,0.3933914116541686,0.9795365192570897,0.31795705527120244,0
0,607,1,2,0.38547612523997304,47,1,39.22129784860519,16,0.18282492655004212,0.4110428373661238,0.05623401945210732,0
1,498,83,2,0.28654895590403107,100,2,22.06358149631499,74,0.28914241060645934,0.9046896750754375,0.4633793923503926,0
0,429,2,1,0.7127334197152604,204,1,50.46866544041637,26,0.5269536286615575,0.9767466517954655,0.23952807768557993,0
0,786,85,0,0.6185464540145729,883,2,40.77726931094342,67,0.3596329380103551,0.99581642936315,0.3822082073452975,0
0,450,20,2,0.9193162307560132,829,3,21.84608717336943,22,0.5081250137783905,0.6754728045823313,0.17965883809178473,0
0,505,61,2,0.78128641694502,840,2,43.98643608317028,86,0.7828331497487854,0.9201745037501263,0.1307683209778877,0
0,478,87,0,0.6077939600340965,368,1,46.42192439514107,33,0.47857459039811967,0.473403725817763,0.05563594804290112,0
0,496,21,1,0.5228715766121181,277,1,41.2878598793852,20,0.2772977105871448,0.6552306031685569,0.13725935738148032,0
1,388,88,2,0.5234997596566562,222,0,17.68668036814291,21,0.42217087652643914,0.584784985709816,0.49671557276314815,0
1,733,68,1,0.38104342892098764,448,0,49.36193710844635,64,0.7686830963336798,0.6371062303642472,0.3289800919416569,0
1,482,12,0,0.21386077740455767,354,1,25.985395550297945,31,0.4816559081924001,0.8211885113586354,0.4013911650212847,0
0,508,22,1,0.6599284705656849,335,1,58.338255240718006,61,0.3245840676739348,0.4524881200256532,0.4792545642767419,0
0,792,20,2,0.3699317860185722,809,2,36.6688351947549,27,0.4846704752865987,0.9988983761971779,0.03949567589795866,0
1,429,82,2,0.3666615341824332,233,3,58.91428335922931,81,0.5093260189143938,0.7810402954221518,0.0823472128674968,0
0,312,1,1,0.3003049829411844,882,0,45.211242897026644,6,0.36673948429934344,0.9241105519433572,0.46398284599714235,0
0,405,30,1,0.3516763921413542,152,2,45.9809223065243,53,0.996116580273735,0.8978173391432674,0.28227684082997384,0
1,674,97,0,0.22543131964411015,599,1,64.1444608429891,69,0.7908634169997916,0.8595985264232838,0.31742460270292194,0
0,398,24,2,0.7393851597988257,880,2,32.771015634606286,13,0.7232094882586838,0.4235341186744497,0.2138171411931975,1
1,491,14,0,0.5211176930501554,476,1,28.56339100335078,93,0.8693802861131297,0.7098802459501241,0.4072143673947654,0
1,624,36,2,0.6492196790185161,742,1,53.33552609309375,54,0.6997772761889014,0.5968890257287041,0.258622107585042,0
0,766,69,1,0.7095660944166398,520,3,25.289267352658513,57,0.8118823087496009,0.46776346949310416,0.413064729159665,0
0,666,75,2,0.9779876498209275,462,0,33.01831915952622,43,0.47127308006685065,0.605794123851942,0.49609330178952077,0
1,617,24,0,0.2546126926844008,653,0,21.312575798663314,45,0.550334592918395,0.7868818223849094,0.32336339213488113,0
1,443,60,1,0.5343341478651504,157,2,62.2773384332907,13,0.14229674497256445,0.5383758571732865,0.2644067919173488,0
0,683,95,0,0.39671834682118484,577,0,29.959873864788904,43,0.3525817522679342,0.6667572575335278,0.1825789271326133,0
1,515,55,1,0.5813695454854513,775,0,35.18580936055129,40,0.4312111683099844,0.6426965461771902,0.0973482212393238,0
0,660,77,2,0.9363778404911105,851,0,25.64921261326263,72,0.6629232028773967,0.4314777776838467,0.3283288937777857,0
